team_id,team_name,score
612d319d-40e7-49c6-8480-e71eb795ec84,MM trader,28806.88
27e25609-9acc-4afb-b37f-1c6795ccd1e6,Smitten,28774.11
6caefb32-0287-49d2-b9c5-3f8edf4a0681,NameTeam,28759.92
acb900a3-1a55-417d-a34d-78ccf281a6ee,Monaco Methods,28735.91
54d13ef9-e160-4f43-8d89-4f264f7a289f,tradorithm,28715.89
431fe4a4-17b6-45b6-9cfb-64a23483cf40,tradeXcrew,28668.15
3a99e92f-6276-4e62-942c-695829da1340,steve,28655.13
60edfd69-8a9b-416d-80cc-454d831e8aa2,Cyclone,28581.31
6ba4b58b-9ba1-41b3-b751-6f49befdc583,flakey,28570.31
58b47571-4422-4305-8dfb-575cf17da83d,Amathyst,28432.36
3399bc5a-408d-4264-9658-77f419b61bd4,Invega,28380.46
6d8589fa-7602-431e-8151-cb8a800077fb,HelioQuant,28299.11
3b19c1dc-f262-4b50-b97d-76174991c8a2,NivyHunt,28291.72
f309af30-52ce-4028-a010-d50dfabd2f9e,ankuran,28197.91
7900ee55-668f-41cc-8f1a-9d12e5fbe19d,Era,28194.85
511a32f2-c229-41db-999f-63c12a2c5bdc,Sparkers,28183.44
43abaeac-6f05-46d0-9382-e6ebb3518d53,WolfOfFlinderStreet,28123.92
b4743569-c8fb-4d23-ac4c-7d209f00fda6,THE BREIZH TEAM,27941.03
13680866-04f9-4cc0-9f8d-733ee09c0b06,Betraders,27939.8
15cad691-9322-45f2-9204-ea070cdc4cc2,Ironfist,27902.29
fdf5dc02-4a03-4d6d-88c0-504ab1b3d4be,Monolith Pinnacle,27889.11
40c13ae5-a604-4407-9ade-360bf78be996,Poseidon,27764.69
93f6f8f4-c80d-43fd-a8c6-71e0dca77f85,Avatarice,27686.56
da4583b4-1e89-411e-b767-af4674f484d4,Trying Not to Come Last,27676.92
5ca9a993-5967-476a-9fa7-a4d47d8a9990,Mello,27637.13
7bb670b4-6b86-4d1a-89c9-33226ee398c1,CodeX,27623.11
ca16eb4d-0ede-4586-9a5b-2dd7d2eb9596,Infinity_CS,27531.11
954a135d-7083-42b0-b763-eeba55c3acae,AstraAI,27512.11
c51f2adc-7c68-4ad4-b5f9-88ec0d286fe6,Drxwservn,27468.16
544e34a6-af6f-4f61-820f-dfb99f54da06,Invincible1949,27411.11
40bc61d1-4a12-445d-be78-ec4c65b3058e,Kacm,27393.75
fcd7ef54-a619-46dc-bce3-adae71915b01,ARIMAWN,27328.12
bdb10560-b619-4879-bd3a-b52227ce27ed,susour,27322.2
daa3c98b-cb34-44ad-9285-705dd780aee5,ShanksXT10,27319.11
593130d3-0bba-457b-9143-48847238e2cf,Qwerty153,27213.11
53381534-9057-417c-835e-9c388b29c6fc,Money Heist,27182.05
a066bb62-da81-461c-8dd5-6d78d80fc01a,Blah122331,27139.25
de537cf8-85a6-4593-a434-b077d9d75653,Srikar,27123.79
ad682c3e-4517-44b7-8f6f-e3db80edc12d,opticality,27079.16
02420ff3-a3fb-462e-a255-cb3215d9424a,Chedis,27073.45
14d410e2-c8f9-4df1-8889-05c02ddf2172,Gigglers,27068.31
3635e63c-a18e-42f7-b4f3-2fb3a68bbfd5,ish,27046.1
79205a7a-91d6-4d79-accc-5cf2d8babf27,furfurinagar,27036.02
74a37e21-2bc1-4bba-b78b-079b3fb78403,LongTheta,26966.33
884d6280-176d-4861-aee0-b95f03f18c18,Blue Blood,26965.36
2f8da2ef-41d8-4b24-8b9e-e0e5bb547039,MD600,26932.46
3d6127a7-1cc6-4d3f-b89e-ea65e6b03b9f,RogerTree,26900
78eaafe5-b7c6-4e02-8fae-65f094d4216d,GreatLordGrombadude,26884.31
1bef09d4-0a61-47ee-b51c-2b9369c5fcfd,Signal_CB,26822.91
76b5ad50-0dbc-4346-8cd5-fa12abe37b3f,Dhurandar,26751.31
38f9d568-8631-434a-a69b-08e5e050f739,APEX Gamma,26748.92
186da056-f705-488c-9efe-1ecf07b4bbf4,SigmaQuant,26727.16
18afd697-912f-4178-9ec7-ec06e7959edf,Fine Tunas,26724.41
b98d411b-0b52-45d5-96a4-46d8c9798424,blatz,26650.79
bff647a3-9812-4075-9b22-1b8f76c429e9,Alone_Musk,26501.44
a4a280c4-ecc3-4ec4-add9-2d020b93c005,The Solo Team,26488.11
58f4be2c-5b45-4db3-8cbd-d7780700573b,BullBros,26452.31
b3634040-2b6c-4de4-9f60-5fc2e8cd8ba4,No1,26451.91
eabfc2a2-26de-4794-9911-c8063d084c51,Team 456,26445.11
c7865f8e-e1f3-4961-8575-b943541c15e1,Sharpetitan,26431.11
04853949-e3ce-4b34-aa2c-ef78cad88eaa,HT,26420.58
8d4e79c8-32b8-4c99-a3db-2269c62052e3,ACHIVERS_,26332.79
d93ab028-c7c9-401b-ab97-2c7bd1aa899a,WhenTheTrade,26259.13
11ce675e-6fbd-436d-92d3-188f4ede94ac,DELTA VECTORS,26209.09
a3f8cb8f-bf54-4ca9-bbdf-cb5c1c26d9ed,MANISH R K,26101.11
0b96a51a-7149-4894-8767-075737f59fd0,QFIG_UMD,25969.11
811bc20e-5dba-4053-8882-fb2020fecef9,MeanReversion,25950.11
674e7cb6-3dbe-411e-8d21-ab6fa4d3042e,AlgoPraveen NIT Trichy,25942.55
a7da2960-21de-449e-9c71-18f7b447b7e3,Hack_the_trade,25912.61
a7646c92-30e7-4e23-a8cf-089d1fb7b7c9,Quantizer,25871.19
c9506a90-5a98-4b51-9d11-95414334ff20,TheCult,25813.14
d30930b6-3990-4495-b88d-fd9a1eb8ae20,Astronomia,25799.11
b7aeff9c-5478-4046-8328-021d11e2076d,Synapse Capital,25689.01
baa69d2f-fd8a-442c-a38a-6052510f3d68,ANP,25688.21
9004b3db-8032-4f56-93ca-7f182a72f392,BrainStormerz,25636.92
4a7587ab-b199-4e94-b7ae-58e8bc6af7ac,Trading-first,25429.38
5b5ffee9-00de-488c-a1fb-23e60ee46140,Go Belgium,25378.11
0ffcac67-4b20-438d-ad0f-da22eef92ace,Debug and Profit,25316.51
7c45d190-60df-401f-ae38-312e8f3add8c,Momentum Destroyers,25297.11
8988491f-3e9a-40ed-a719-8fbd95f446cb,Operation Dhurandhar,25234.34
f7be3283-d666-4deb-abb5-bbb22b11737f,Martingale Vagabond,25210.91
92670438-10bf-4ddc-97f1-cde286e29a39,trading_mavericks,25204.31
d127013c-7220-4b07-885b-a23aa58d40a8,Dawgs Of wall street,25094.33
c8b5558b-ca8e-4acf-9731-5357910ffbad,WB,25089.91
212ab109-120b-41ec-95e1-20cc60cc2075,RenaissanceTechnologies,25004.28
cc95b6fe-9a53-49b8-9728-28ce5a8e2bc6,The  Conqueror,25000
0f2e19e7-6d46-4592-9c26-a333cdbf9972,brave_Merida,24917.72
215116d8-20b4-43d8-a9dd-5da3b1f80ad9,Bsds4,24841.02
ed8080c7-72c8-4ef4-ae5f-19fc2124f2bf,TristanDaCunha on Mars,24837.44
933add8b-4e28-467e-bfc2-34d71efa5538,Galvin_Prime,24763.6
29f0b2c8-07f3-4bdf-b767-22dc394c10e2,Alpha Trade,24737
da86e30a-a9e3-45cf-ab1a-1c813838384b,gardener,24713.33
71f14d2d-5313-464e-ba8f-fd8e940f069f,trade for profit,24711.11
aad540e3-da7e-4592-bca0-06ba68af7486,baunahunter,24629.86
6518cd84-ee18-4e2c-98f2-b70dc7a67977,Alpha Sentinel,24538.67
6a2b5681-699f-42cc-afe8-8e1399d0fa4f,WeKeepEmOnTheirToes,24527.05
af619d04-ec10-4659-8024-d0b05f33da93,ROKA12-52-2,24500
453dada7-f3da-4bd1-94df-94be78bafb1d,vk14,24500
894421f4-5cb3-43c3-b8fd-1114bee5b97f,BTD,24500
3c6586b5-df3e-4991-9781-cdee9a412ec2,team unknown,24500
f96acceb-fdeb-454a-8430-15703572e59b,she_took_the_kids,24458.05
25cd7b67-b9bd-440a-83f4-cc4e6711d544,Eiyuu,24369.31
22787cb1-b6df-4e9d-90cf-c83338c9de09,trade_ism,24307.2
90971e5b-e0ed-47a1-9648-0a5b116de8a7,C-128,24291.04
cd4808d1-ee64-4ef8-93b1-c9eb2f08e9ad,DeadCoders,24271.11
c867a39f-c261-45aa-b424-ed32b2db00ea,Kitty,24009.11
f89aa4b0-9412-409a-b1a2-7569d99d7c69,Feel,23959.12
5c5b96dd-5dcc-487f-8b2b-a274d8cbf868,Jackets,23915.81
548bd82d-2cb0-4e9e-bf29-a063cc9687da,GoldmanStanley,23911.45
e26150eb-2cab-4278-b8f1-fb2a86a9334b,Robotix,23776.11
3137f301-86b2-4e0b-80e7-4c7983f59326,Bit4Better,23686.03
0d0e1af9-ce5e-4a59-88db-1fa365d80fdf,Code Knights,23655.41
79bd2cdd-98b5-432b-885e-914642dea52a,satoshi_trump,23627.16
b65a95c8-67bb-4c1d-975f-8e254a262a92,The Tech Troubadours,23582.31
cc734ad7-2124-4e73-90d2-7c08f34a7c94,Henry Reynolds,23568.84
74342ad1-2dad-40f4-aa3c-46f692fb2f19,Open Nexus,23507.11
ae477df6-4ad1-4cd1-a72f-db3fe3668187,shadow traders,23431.61
33e4930b-2d8d-48b6-b39d-e1f5c1ed431c,loser_always,23400
3ab3a8e9-f159-4654-b8f2-94772f55e1a7,curious fools,23400
8be3e3fc-02bb-42e1-93ee-13a55ef8ee6e,IIIT Delhi,23398.11
4b661e18-607f-4f1b-a7e1-855ceacdd3f3,Momentum Money,23231.77
d13e4eb7-3bb0-434d-bc37-d355eabfa065,Gophers,23181.58
35b3748c-cb44-4c0b-8551-5f40fb3112ab,KaransTeam,23093.71
b4a372e8-88d6-4fea-8955-45b1e44bb3ea,Trading_Entanglement,23034.7
9f0c1ac9-9c96-441c-9f09-d273c2e21b87,QuantMinds,22938.3
161ee597-9ffa-4f06-b767-4ad8ac36b330,polish power,22924
d064abc8-61c4-41b2-8d2d-aea2e6734078,BA2 4HL,22921.31
9c87784a-f937-4e7e-9c80-d1fd3a07ffbe,The Titans,22864.31
753c8624-a2ac-4e96-90cd-45d7a241f340,Zodiac,22838.94
7bd68726-30fb-487c-a93d-280933f2c071,Jabor,22714.81
6c56077a-a979-4aaf-a40c-4988eb52f18b,Ninjaram,22681.44
5387254f-d431-4902-98cd-998b041b1fbd,money,22636.22
0a598965-9a7f-4c14-bcb0-63ef3cc7ea50,Chanakyas_Quant,22544.63
ff218952-2471-461e-80f6-2f4b80ba5842,Asthra,22496.61
044f9035-1e82-42bd-8ecc-5114504f29d8,CosmicTrade,22419.81
2918eaa5-d930-4ac9-a2e2-1821bcb28d3e,Maximus,22382
3ae69e07-977a-434e-9c87-9f804f52b984,shu prosper slam,22366.34
c53a0bc2-5374-44f0-b091-21aa88ea54e1,Pawn,22356.11
b8b72549-d318-48c3-a0ec-338d1fb56b7f,CosmicNarasimha,22344.42
c789636b-791f-4e45-920d-1018edaf0182,Team Opus,22331.09
1d84504b-8860-4e00-b134-eb922b96c40b,Aryabhatta,22206.94
8278a4a2-b844-494f-8c0c-7a3aa56c58cb,Archipelago Alpha,22198.42
0b6c737c-1516-46e8-9e47-4ec3eb90ff1c,Stranger,22193.5
35ea64c0-8405-45f0-bc54-a21ecd5a7a7f,Zuidas Gang,22180.84
17e1a144-0c99-4926-8477-63452f8ead6d,DIG,22167.11
196f6d4e-8f2d-44b1-89f6-8fd2f4b2ef1f,Adamstown Capital,22157.28
f2a7a683-2afa-487e-b83b-1a08ff7b26d5,exactly_twenty3_letters,22155.79
6be0eaa5-b4f3-4726-b26f-e74c807cf6b2,Darth,22145.31
4ddf9235-80b8-4964-930e-4e6a96ab67bd,Shankar,22124.44
2a55ce5b-76d2-4b50-8570-e0300f3a2c17,Echelon,21912
c2363393-8505-403f-ba60-c33388646693,NWA,21902.83
52b2a86a-a927-4aa3-a453-1566a35ea7bc,Lerm,21867.64
433f18cb-cc5a-4371-90e9-18a6d58b40f8,Third_Order,21849.32
5071f675-86b6-47ef-a10a-239de0861b30,Infinite Loop,21785.85
46300cf6-13e2-4f62-86de-df30a32609e8,Team Utsaah,21695.11
64b31a62-9f9e-424a-a621-3c6e26726e65,owls_penguins,21691.38
4a0aa091-f2ee-4f49-9dba-489030afaf7f,SigmFlow,21642
a5d4a9c0-c44b-4e04-a189-59c0a6418f2b,StarBound,21626.55
f77889b7-7a64-48fe-8345-cee3df934a39,Fermats Trade,21606.11
269297e0-136a-46ef-9cfb-4691fba9763b,Intergalactic Mosha,21384.97
3a65b8ea-a73d-488d-8aad-48e4c5c7b1cc,live,21372.81
5f6cd04a-723f-45ae-88ca-648b35665b00,pi-thons,21238.25
d44e7596-b915-403f-b2d5-17a7335cb777,QuantMonks,21129.02
e4c3bd63-8313-4be4-bb2d-7e0d00d549b9,ax1,21001.63
5f4b6ffc-bdd9-40b3-891f-8a29d0aa4db8,Janice,20879.92
5fc8fb0d-9f4a-4c29-b0bb-c5fa1c077719,CodeMax,20873.11
e6ef98ee-d07d-48be-8650-6a89dcd9dbc0,LetsGOOOO,20823.66
09181a39-9d97-446e-88cd-46013fee83e9,ALPHAGRAVITY,20795.02
61bc5063-d595-406c-b7a8-ad9937f7bbd3,The Pros in PROSperity,20775.38
f6c5cb55-2514-411d-9ec3-933572afc9c1,CACHE FLOW,20767.2
4bdf5da7-6200-44aa-a81b-a298a63ac40e,Williamsburg Warriors,20756.98
b46ffa07-ce87-43ec-a185-01d59ac7d8f3,Team Tank,20727.52
65374d27-416b-4309-9bc1-b9a1bc05175b,The Unknowns,20721.11
2512e03f-b7b1-4b3d-b057-62137c4682c6,Black Swans,20716
d217aa2f-f7e0-4446-811e-8d949e147a73,NSKN,20709.11
ee56ca9d-77ee-410b-af45-81748f15327c,2Slow,20678.53
c2da7ef5-2fd9-44aa-b120-1c868a8f901d,Tradingverse,20635.92
8642646a-6384-4486-b670-d9d90835515c,Aria,20607.78
5bcd80ac-c730-4c1c-8a11-35bd3d3102c6,Dex,20592.31
aef552a5-5bbf-4ad3-8e18-ab2d057a82a7,Apex16,20500.69
e17a6f78-8aeb-45f0-8bc4-9f0269a3fa34,Charging Camel,20445.28
3b37344a-1dad-48a8-8cc7-5681d76635ea,Alpha Pulse,20423.44
566cceb5-49e2-431c-aa18-0d63f5c1c391,TeamBingo,20390.16
18c5ded8-bf69-4b7d-b5c5-24e0fb7ffad1,tam_,20184.33
5a89220b-a6c2-45e6-bd64-cd638a6b264e,Xien,20183.11
69d13dad-b87c-416e-b726-49d925c0f9fe,Aryabhata,20136.31
bad39aac-52f4-4a47-9d8b-bd253de9d7c1,xaza,20093
7b4ed167-39cb-4410-968d-4973bce5a2c1,Vibe,20078.94
ff968652-9a0e-4611-b81d-593c744e1bf9,QuantyDiva,19831
7374cba3-2fb3-4ded-aecf-a52191787e86,Alpha_X,19829.32
81f83a66-8fc4-43ef-b2f2-13fa03d25c39,HUNGER,19768.02
dd5ef7f3-548d-4452-82ec-6aee01c021db,Inovation,19764.48
8130e9a4-5f77-494f-91a3-cda0528777fe,TeamDiamonds,19664.08
ca7afeb1-cbcb-45e2-830d-bf3b7dc9bf96,Hack_Coders,19651.87
f9d27d71-378c-4483-af65-fd98a518297e,ALSI,19593.06
76d0ef0f-8aa5-4923-add1-86fc231d19ed,Lilith-x,19574.66
fb6cda33-166b-4db4-9fb8-365d91e6cc58,Bheem ki chaddi,19500
01a73cb1-6651-4661-9b32-df8b8b224fbf,physic,19473.34
fa80527f-1875-4c02-81f9-84fbd82994f0,Dark_Horse18,19437.53
738f80c9-c5d3-4900-bdb6-61f280bbbfe5,ZenMasters,19356.84
1c431846-c883-4a11-9932-e0697898712c,Quasar Quants,19348.89
213af5f1-1b99-400e-9932-b6e735cd8c51,Td_Vincent,19263.75
6979bdf2-691c-4303-9f33-b59ae939386d,Rug Pull Capital 67 Inc,19216.45
2faaacc2-7099-4de3-84fd-98e10e93aad0,TraderJoe1729,19203.84
7cae36d0-a8b7-48d3-a4e5-b070ed001252,Helio777,19196.77
f82700c2-a63f-4569-bd51-44c2d136a42c,Barrel n Basis,19092.64
8d35d756-1a70-40a5-bdb8-a003e8942330,DeltaCore,19074.42
c5e4f38d-c89f-420c-8957-b4f65e4663b3,Konnichiwa Boys,19062.86
1706ad42-1d25-492d-8f38-7cfa1527a542,CHS Trading,18836.31
9bf4d422-049b-4000-bc61-11e525f27859,Ashwin Biju,18836.05
cd6b8629-fa27-406d-84d5-5df38f17d432,AM49,18829.69
c1925ae3-b0da-4201-b5df-ec456dc1c706,Savant,18817.05
21dd1f06-0a5c-440d-a91f-c91d617b4b91,Eagles Of Carthage,18802.75
15e8fbf5-8c55-4fc7-8eb8-2251cf29c43c,Cherry,18797.47
9920c197-3ff1-4552-b9e7-9736cf217545,Trade Tarzans,18653.01
a20e352e-abab-4739-99a1-6e0c6fc6da3b,NexusQ,18584.28
63e52474-6ac4-4207-a779-ae8357a60142,Innovatrix,18466.92
3457dc0c-3bf2-4a29-8c42-38a7202f6ac6,Abhishek_tranding,18454.45
dc982109-85a5-42c8-ad65-78579c797de2,chiikawa,18445.06
a9004f02-ce5b-4194-bb25-9326593d6aa7,Team Quanta,18280.69
3a0a4133-5748-46e4-93db-7b5c81bccdf9,HackHers,18208.28
d06e430b-9a82-4808-9113-abb4fb9b434f,Vatsal,18153.73
8355be69-04ef-45a6-8381-aee80e4299fc,RemoveJavaGrbgCollector,18152.11
215a4efd-2c4f-4b29-b98d-5675c634a1c6,Legacy Arena,18065.97
a1cd1535-dc39-442a-b312-52a18e63bb42,Pomega,18014.11
6bf9ff4c-5e4b-4ab8-9477-42304393436c,Auranex,17932.47
5016305b-4f21-4867-ba87-49d24eec664b,ImpactX,17925.37
b8837ebc-2b56-4842-b765-ebaec63b5b21,PointReyes,17902.72
ee5876f0-43b4-4621-b013-a99a029831e7,abhiwar,17898.94
62c0db83-b434-4707-8e48-d7861d2ef8da,trader26,17893.01
6b618a10-763d-418c-9d3a-d959f2af5667,Tradingfox League,17862.81
5a4c3a8d-d305-4d13-a3a1-9ec3382da361,PolyWatch,17796.73
ef132c71-162d-43e8-8105-56e7531d4ad3,dumbmoneyisnotdumbmoney,17752.41
0a133203-6649-447c-8d51-f6c7850aef6e,KIMKIM,17563.23
45cda22e-19d3-47ce-ac88-2d3324a0e18c,GodTrades,17468.18
305ed3e3-9f12-4887-a57b-fe5eefd01602,KTO,17355.59
71dae590-6575-4bcd-8b30-4ed87d2b0242,Sqaud11,17306.44
67806b52-c6f1-49f9-ab7e-0a7c77aafec1,Math7rock,17197.11
47fe4091-76d2-47cc-8365-3c631a63a1cf,Bhrama,17165.44
9814d9d3-eb7d-4a73-95d4-fc230fb6b2d8,TeamQuantQuestWinner,17106.84
6bf3d9e0-833c-4109-91d1-f2668b36dc97,JonAvr,16987.16
3c8c44c8-3fc8-4536-aa95-888d7a494abd,Stone Age,16976.4
4576f4ae-1455-4a3f-8417-d17f199e2679,rawdogginglife,16930.11
49fceadc-cb83-466f-a9dc-b82fe88ce71c,next_year,16917.44
d1e5ca03-f7f9-449f-a724-cd3a2733f3bd,Apollodoor,16910.82
6c8d3638-c330-4eb1-86db-969ea9762294,Trading Learner,16807
6d9626a4-6e85-479d-a4a4-4246ce94b552,HHM,16751.44
9f32c60d-9a1d-4a1f-88a3-f96cd60b8330,Xilver,16650.81
6d94ec60-a240-47dc-95eb-6f2ef1a84ce7,CK,16624.44
2f455b45-8a86-4580-af31-c0f238ae5f54,BabaBoy,16534.31
0c838555-7cd8-4f22-834b-d06bbaceb6a5,Persassy,16534.28
8493c21c-1635-4b4d-b740-52540839d557,Sameer,16272.63
39ccc6d8-a274-4d5a-8506-7e8b7503d289,Possible,16154.31
d71ea17a-76f1-4a01-81b1-cf9bd50c2fc1,Autumn,16126
bf47e5cd-be64-474c-bc4d-718e77259198,Lobsterrox,16080.25
35dfee46-49f5-4c0d-8d9d-e87365b5f7cb,ylong,15972.68
bfd8bed8-0169-4eb4-8adc-3251eda101b0,Dude,15940.83
2445ac77-b6e9-4793-a347-43c433b153d1,KMH,15935.5
7f3bc933-ff92-4492-bfdf-cc4a2e647ae2,Iceman,15815.97
b8d14109-cd87-4f58-8923-b5c27f53d148,OutOfTheBox,15798.59
28a1d8ab-02b9-4abf-8495-61dc74b3e5eb,Lepapa,15794.84
81379ff1-deb9-4b96-bb3b-19d89ffc423c,Partial Basis,15668.67
7c2e6460-6322-425c-914f-63da2ff7cf61,Greyhawk Management,15650.28
16802348-4e0e-4137-9ef6-11421086a611,Titans Fc,15614.89
477c5dc0-7fba-4475-9b4d-06205b0093dd,Nihdaws,15563.28
9bc00a91-d352-4ea6-b174-e7e197f8c97e,ab_ig5,15544.53
89e51b42-7cf0-427f-b2f7-1aab09cc55da,Beastmode37,15536.77
0f50337a-5bdc-4a7e-bc5e-259fb8534351,Code Red,15526.34
31c9d429-27a2-4621-813d-69fac79faf4a,burger,15526.31
f56042da-f54e-41b9-9c95-a42fadb2fe9a,TremblingHands,15514.88
fc284469-272c-458c-b489-bbd145b639a3,Incremental Addicts,15507.61
1051992d-4f9e-4045-8414-83d1cffbc008,alpha,15352.19
ffcdc16a-83f3-4344-94a8-d34e9cac8164,MeowoeM,15336.04
2279a6d5-6295-4376-a8e0-fb5690046928,chazzz_44,15315.61
f7333040-c6b6-44f8-aa37-9e3289aeba96,buz,15259.31
a3607dc3-47ed-4414-ab64-087705c6c77d,GodavariGang,15236.69
5bb9c1d6-9183-4e11-a68e-87c50b7bc44f,triplet,15201.54
e8263f44-80ee-4024-88d9-b7341de24a57,Non-target,15158.31
bb8fa057-9aef-4eea-b4e8-0d89452323ca,Prosperitea,15097.28
48bcc5c2-8978-4111-9a89-7e828d3691c3,BouncyDinos,14938.37
b2987ca0-951b-4fb0-9178-ba40072e3846,SPICE,14926.31
a2e12ee9-6e81-41d6-8799-7d54aef8f082,momo,14871.02
7fe1bc00-060f-41ee-8068-86265dd4b05d,Vishal Ghuge,14758.3
39263ae4-9fde-4b1c-80d4-0dc0d4508046,Elevenseven,14700
dbe8d31e-3140-4d76-bfd2-71ad4c8ba7bd,heisen,14678.92
e4e368e6-aa50-4df6-bb25-e12e04d53bfc,superscore,14676.04
da579d2e-94fd-4afb-b6c1-deaef0ce9890,Cornwalum,14619.11
1c4d3c5c-9bff-42cb-9f4a-88e4023c8075,WeDontKnowHowToCode,14342.53
3d6ce663-d567-4759-9ac1-cd3832ba90e9,The semicolon squad,14290.55
e20202cd-e6e1-4ecb-836a-8b1f28a6bfb0,Gns,14282.23
e598d091-cee4-4078-9ae4-c8552ee08cf7,NonProsperous,14277.92
aa4949be-ddb3-4647-be1c-b0373b04c78f,Stochastic_Signals,14275.31
57d369b1-1975-4609-9bad-78f176b471d0,PVG,14232.95
dbd952d6-7ca3-4600-afd9-8961d97d45c0,Nexus_ontoto,14194.98
5fd2866e-08dc-4ba7-bc6e-bc9240683dad,ucluclucluclucluclucl,14181.64
ee7d4236-1c27-40a6-8a1d-393ff5ac9ea3,Harrylahd,14119.36
5023d6ae-0dd1-4909-8c21-611ff6850e89,Beer Lovers,14070.1
386bad08-6d20-4ccd-a31d-d5decc300e15,ATOMIC CHARGER,14048.38
df9e35ed-2087-410b-b8f8-a29069d3bfd7,No buddy,14037.41
09260842-36e0-406b-8849-0edc2ad90973,Apo,14027
db4f1e34-5fad-430a-8d9f-eb524f808ac9,Man I Love Fernandes,13988.61
f9cb87ab-41ec-4e1e-afb2-d4941b4e9a1a,Einfach nh Gruppe haben,13934.02
1c7ee665-cb56-40b8-9616-3f04f9012059,asymmetric payoff,13923.69
8c8356d7-afa4-4bad-ac6a-24ad7a5b2124,InfinityX,13878.59
18faa9bd-b549-475a-ae51-272cf4d0ab66,Trading Charlie,13875.28
b27f5bf8-2824-47cb-97f0-adf71da3cf2b,Null Pointerz,13864.24
4464e171-54af-40bb-b912-1024c19ab410,Vigil,13854.44
08abd0a4-7ded-49d3-be48-5b8f2fc062aa,Chi_Squared,13836.44
8fcdb7b8-810b-495c-bc95-b7b1528ce095,Lezgo,13821.51
6c4e2a95-2ce6-476e-abda-cd8e8b128e26,The Null Hypothesis,13794.2
1a649589-e57c-4f99-a8c4-30dc96546a06,LaCarpeDiem,13776.31
b01b79b3-3e4c-4f64-bb88-62af1fa12c54,ZAP,13750.14
72ae1298-685a-4419-9d1b-66c6540950c2,Majors,13732.14
129a5187-fb47-4bd8-8b0c-f21a8bcb145c,les Ratz,13704.62
43ba6898-b919-4bd0-829d-37e5e41be430,BullishMinds,13691.71
e51e044c-ab74-4185-8627-4b277c39366c,Matrix-code,13651.03
37a5dd11-ba04-4f17-93e4-b80f1d48e9fa,SoloTrader,13613.11
9a38471c-f461-404d-8353-af599c17b58a,Anish Reddy Alle,13592.66
bf8f1a24-c89c-4966-8042-d2459c57b198,N4m3l3ss,13522.11
3df749ca-3cca-4a03-9b16-6068a709180d,SUDO apt,13507.11
5ce15c45-f885-4617-866a-90937c2aa513,BeatUp,13423.37
6f7d3e51-552f-461d-9dfd-f946d0f52134,tung tung tung sahuur,13412.16
9ff06487-5e93-499c-a1a7-d223f27bcb8b,Hyde,13406
b6beff6d-0fe9-4007-8157-e6051d98c330,Prose-perity,13294.44
3dd55102-5c94-4496-bccf-7b5d93b5d1c8,Trend Hunters,13149.19
cfa4a61b-3063-4393-9894-7f8ccde5ab18,include_alpha,12986.69
0475c235-2327-41b5-aaed-b7660e3d4d15,atreidis,12926.89
9a40edf7-de6f-4e1e-a821-12a2e4d29c12,KASUKABE_DEFENCE_FORCE,12841.34
3ac17251-3e7c-4d2a-a0ca-b81d9c43c25f,Natsu,12749.54
72c14194-143c-471e-ad14-e6246917e563,Codeeaszz,12738.28
a6751681-9cf3-493c-b631-b7865558afdf,SENTINEL__Z,12551.22
223cadbd-a693-431e-93db-6a5484a1a8d9,ByteForge,12541.48
bc76b66c-ec76-4a88-88da-af2df121cb14,CONTINENTAL ALLIANCE,12514.31
1a88e592-7fde-4929-ae1f-248209f5361e,AuStreetBets,12495.36
cc820acc-2c57-480b-92d5-80cb6d8d0101,Team Ducks,12477.11
6293d36e-9ff5-4223-8343-cb883620efa4,makvia,12460.69
760cc39b-fab5-4145-aee5-6d2deb5e6fd5,HJB Horizon,12458.97
1c11d29b-965b-421a-908c-f9ee00358e30,ROI,12435.05
095625ee-6699-45dc-b26f-915d14b92eb3,Lehman Cousins,12363.03
e823a1c1-dd9d-401f-80e8-3297bd27e009,Team Igniculus,12345.5
de7228fa-834b-44b2-9e98-41c611534329,Borrego Cosmos,12321.63
930c63af-6457-4372-8db8-c81a8c9e298f,fortnite gamers,12251.14
7550ad79-b0eb-403d-93f3-4ff351f70f44,17 BLACK,12214.28
076a9bb4-e30f-4ec8-b8f3-fe51d03a77d8,The Long Shorts,12061.25
3abdf7ae-00ae-43e4-b7d7-212adf443371,Adbhut,12032.02
03a52e73-16a7-4f99-add2-9722ae27319c,TBBYG,12019.41
c0359df8-a0b6-4edd-b35a-63fbc6c8a689,Perplexify,12017.33
8b1aa541-ec45-4855-954a-0112cd1677af,Apostles,11961.92
a882d24a-2f0d-4ed2-8670-4c9829f7c3a6,prospering,11935.31
b719fc83-a5b1-4e78-ae3a-6f50eeb3b0a6,Galaxy_Orbit_1,11896.45
faa5e98d-2809-44e9-96b1-4ae8e5eff283,RAK,11771.24
03ca4a47-db6b-4ab4-9461-1530eb533a15,Shadow-Garden,11648
6dd69164-889f-4c19-b6a6-f1d95b670bc6,Zen of Prosperity,11564.53
9bb8b941-c9af-4df7-9039-44200455150e,Testing,11451.81
15d47e95-5ab5-46a9-b873-f07af7d5ab9d,Nuonuo,11441
8201861f-86ba-4f62-9353-daa6be6900f5,Deep Space Derivatives,11366.78
6647b341-0010-4176-b062-d834b4af3487,Thomas Mills,11160.42
f9d3c8c8-cf59-4846-a6b8-9a7a875a4723,Chill guy,11130.98
