timestamp;buyer;seller;symbol;currency;price;quantity
127400;;;VEV_5200;SEASHELLS;101;50
127400;;;VEV_5300;SEASHELLS;51;50
127400;;;VEV_5400;SEASHELLS;18;50
127400;;;VEV_5500;SEASHELLS;8;50
127400;;;VEV_6000;SEASHELLS;1;50
127400;;;VEV_6500;SEASHELLS;1;50
128900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5258;50
128900;;;VEV_4000;SEASHELLS;1266;50
128900;;;VEV_4500;SEASHELLS;764;50
128900;;;VEV_5000;SEASHELLS;262;50
128900;;;VEV_5100;SEASHELLS;174;50
128900;;;VEV_5200;SEASHELLS;99;50
128900;;;VEV_5300;SEASHELLS;51;50
128900;;;VEV_5400;SEASHELLS;18;50
128900;;;VEV_5500;SEASHELLS;8;50
128900;;;VEV_6000;SEASHELLS;1;50
128900;;;VEV_6500;SEASHELLS;1;50
134500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5264;50
134500;;;VEV_4000;SEASHELLS;1272;50
134500;;;VEV_4500;SEASHELLS;769;50
134500;;;VEV_5000;SEASHELLS;268;50
134500;;;VEV_5100;SEASHELLS;179;50
134500;;;VEV_5200;SEASHELLS;104;50
134500;;;VEV_5300;SEASHELLS;53;50
134500;;;VEV_5400;SEASHELLS;19;50
134500;;;VEV_5500;SEASHELLS;8;50
134500;;;VEV_6000;SEASHELLS;1;50
134500;;;VEV_6500;SEASHELLS;1;50
136700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5275;50
136700;;;VEV_4000;SEASHELLS;1283;50
136700;;;VEV_4500;SEASHELLS;781;50
136700;;;VEV_5000;SEASHELLS;278;50
136700;;;VEV_5100;SEASHELLS;187;50
136700;;;VEV_5200;SEASHELLS;110;50
136700;;;VEV_5300;SEASHELLS;57;50
136700;;;VEV_5400;SEASHELLS;20;50
136700;;;VEV_5500;SEASHELLS;9;50
136700;;;VEV_6000;SEASHELLS;1;50
136700;;;VEV_6500;SEASHELLS;1;50
139300;;;VELVETFRUIT_EXTRACT;SEASHELLS;5268;50
139300;;;VEV_4000;SEASHELLS;1260;50
139300;;;VEV_4500;SEASHELLS;762;50
139300;;;VEV_5000;SEASHELLS;270;50
139300;;;VEV_5100;SEASHELLS;180;50
139300;;;VEV_5200;SEASHELLS;104;50
139300;;;VEV_5300;SEASHELLS;54;50
139300;;;VEV_5400;SEASHELLS;18;50
139300;;;VEV_5500;SEASHELLS;8;50
139300;;;VEV_6000;SEASHELLS;0;50
139300;;;VEV_6500;SEASHELLS;0;50
140400;;;VELVETFRUIT_EXTRACT;SEASHELLS;5266;50
140400;;;VEV_4000;SEASHELLS;1274;50
140400;;;VEV_4500;SEASHELLS;771;50
140400;;;VEV_5000;SEASHELLS;270;50
140400;;;VEV_5100;SEASHELLS;179;50
140400;;;VEV_5200;SEASHELLS;103;50
140400;;;VEV_5300;SEASHELLS;54;50
140400;;;VEV_5400;SEASHELLS;19;50
140400;;;VEV_5500;SEASHELLS;8;50
140400;;;VEV_6000;SEASHELLS;1;50
140400;;;VEV_6500;SEASHELLS;1;50
144700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5275;50
144700;;;VEV_4000;SEASHELLS;1282;50
144700;;;VEV_4500;SEASHELLS;780;50
144700;;;VEV_5000;SEASHELLS;278;50
144700;;;VEV_5100;SEASHELLS;186;50
144700;;;VEV_5200;SEASHELLS;109;50
144700;;;VEV_5300;SEASHELLS;56;50
144700;;;VEV_5400;SEASHELLS;20;50
144700;;;VEV_5500;SEASHELLS;8;50
144700;;;VEV_6000;SEASHELLS;1;50
144700;;;VEV_6500;SEASHELLS;1;50
146200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
146200;;;VEV_4000;SEASHELLS;1259;50
146200;;;VEV_4500;SEASHELLS;761;50
146200;;;VEV_5000;SEASHELLS;269;50
146200;;;VEV_5100;SEASHELLS;179;50
146200;;;VEV_5200;SEASHELLS;105;50
146200;;;VEV_5300;SEASHELLS;53;50
146200;;;VEV_5400;SEASHELLS;18;50
146200;;;VEV_5500;SEASHELLS;7;50
146200;;;VEV_6000;SEASHELLS;0;50
146200;;;VEV_6500;SEASHELLS;0;50
148500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5268;50
148500;;;VEV_4000;SEASHELLS;1276;50
148500;;;VEV_4500;SEASHELLS;773;50
148500;;;VEV_5000;SEASHELLS;271;50
148500;;;VEV_5100;SEASHELLS;181;50
148500;;;VEV_5200;SEASHELLS;105;50
148500;;;VEV_5300;SEASHELLS;53;50
148500;;;VEV_5400;SEASHELLS;18;50
148500;;;VEV_5500;SEASHELLS;8;50
148500;;;VEV_6000;SEASHELLS;1;50
148500;;;VEV_6500;SEASHELLS;1;50
156200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5270;50
156200;;;VEV_4000;SEASHELLS;1278;50
156200;;;VEV_4500;SEASHELLS;775;50
156200;;;VEV_5000;SEASHELLS;273;50
156200;;;VEV_5100;SEASHELLS;181;50
156200;;;VEV_5200;SEASHELLS;107;50
156200;;;VEV_5300;SEASHELLS;53;50
156200;;;VEV_5400;SEASHELLS;19;50
156200;;;VEV_5500;SEASHELLS;8;50
156200;;;VEV_6000;SEASHELLS;1;50
156200;;;VEV_6500;SEASHELLS;1;50
158000;;;VELVETFRUIT_EXTRACT;SEASHELLS;5268;50
158000;;;VEV_4000;SEASHELLS;1259;50
158000;;;VEV_4500;SEASHELLS;762;50
158000;;;VEV_5000;SEASHELLS;270;50
158000;;;VEV_5100;SEASHELLS;180;50
158000;;;VEV_5200;SEASHELLS;106;50
158000;;;VEV_5300;SEASHELLS;52;50
158000;;;VEV_5400;SEASHELLS;17;50
158000;;;VEV_5500;SEASHELLS;7;50
158000;;;VEV_6000;SEASHELLS;0;50
158000;;;VEV_6500;SEASHELLS;0;50
160800;;;VELVETFRUIT_EXTRACT;SEASHELLS;5263;50
160800;;;VEV_4000;SEASHELLS;1271;50
160800;;;VEV_4500;SEASHELLS;768;50
160800;;;VEV_5000;SEASHELLS;268;50
160800;;;VEV_5100;SEASHELLS;178;50
160800;;;VEV_5200;SEASHELLS;104;50
160800;;;VEV_5300;SEASHELLS;53;50
160800;;;VEV_5400;SEASHELLS;18;50
160800;;;VEV_5500;SEASHELLS;8;50
160800;;;VEV_6000;SEASHELLS;1;50
160800;;;VEV_6500;SEASHELLS;1;50
164300;;;VELVETFRUIT_EXTRACT;SEASHELLS;5266;50
164300;;;VEV_4000;SEASHELLS;1259;50
164300;;;VEV_4500;SEASHELLS;761;50
164300;;;VEV_5000;SEASHELLS;271;50
164300;;;VEV_5100;SEASHELLS;178;50
164300;;;VEV_5200;SEASHELLS;105;50
164300;;;VEV_5300;SEASHELLS;52;50
164300;;;VEV_5400;SEASHELLS;17;50
164300;;;VEV_5500;SEASHELLS;7;50
164300;;;VEV_6000;SEASHELLS;0;50
164300;;;VEV_6500;SEASHELLS;0;50
165600;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
165600;;;VEV_4000;SEASHELLS;1258;50
165600;;;VEV_4500;SEASHELLS;760;50
165600;;;VEV_5000;SEASHELLS;268;50
165600;;;VEV_5100;SEASHELLS;178;50
165600;;;VEV_5200;SEASHELLS;104;50
165600;;;VEV_5300;SEASHELLS;52;50
165600;;;VEV_5400;SEASHELLS;17;50
165600;;;VEV_5500;SEASHELLS;7;50
165600;;;VEV_6000;SEASHELLS;0;50
165600;;;VEV_6500;SEASHELLS;0;50
167700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5262;50
167700;;;VEV_4000;SEASHELLS;1270;50
167700;;;VEV_4500;SEASHELLS;767;50
167700;;;VEV_5000;SEASHELLS;266;50
167700;;;VEV_5100;SEASHELLS;176;50
167700;;;VEV_5200;SEASHELLS;102;50
167700;;;VEV_5300;SEASHELLS;50;50
167700;;;VEV_5400;SEASHELLS;18;50
167700;;;VEV_5500;SEASHELLS;8;50
167700;;;VEV_6000;SEASHELLS;1;50
167700;;;VEV_6500;SEASHELLS;1;50
170100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5260;50
170100;;;VEV_4000;SEASHELLS;1252;50
170100;;;VEV_4500;SEASHELLS;754;50
170100;;;VEV_5000;SEASHELLS;262;50
170100;;;VEV_5100;SEASHELLS;173;50
170100;;;VEV_5200;SEASHELLS;102;50
170100;;;VEV_5300;SEASHELLS;49;50
170100;;;VEV_5400;SEASHELLS;17;50
170100;;;VEV_5500;SEASHELLS;7;50
170100;;;VEV_6000;SEASHELLS;0;50
170100;;;VEV_6500;SEASHELLS;0;50
170500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5255;50
170500;;;VEV_4000;SEASHELLS;1247;50
170500;;;VEV_4500;SEASHELLS;749;50
170500;;;VEV_5000;SEASHELLS;258;50
170500;;;VEV_5100;SEASHELLS;169;50
170500;;;VEV_5200;SEASHELLS;99;50
170500;;;VEV_5300;SEASHELLS;47;50
170500;;;VEV_5400;SEASHELLS;16;50
170500;;;VEV_5500;SEASHELLS;7;50
170500;;;VEV_6000;SEASHELLS;0;50
170500;;;VEV_6500;SEASHELLS;0;50
171700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5257;50
171700;;;VEV_4000;SEASHELLS;1265;50
171700;;;VEV_4500;SEASHELLS;762;50
171700;;;VEV_5000;SEASHELLS;262;50
171700;;;VEV_5100;SEASHELLS;171;50
171700;;;VEV_5200;SEASHELLS;99;50
171700;;;VEV_5300;SEASHELLS;48;50
171700;;;VEV_5400;SEASHELLS;18;50
171700;;;VEV_5500;SEASHELLS;8;50
171700;;;VEV_6000;SEASHELLS;1;50
171700;;;VEV_6500;SEASHELLS;1;50
172200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5258;50
172200;;;VEV_4000;SEASHELLS;1266;50
172200;;;VEV_4500;SEASHELLS;763;50
172200;;;VEV_5000;SEASHELLS;262;50
172200;;;VEV_5100;SEASHELLS;172;50
172200;;;VEV_5200;SEASHELLS;100;50
172200;;;VEV_5300;SEASHELLS;48;50
172200;;;VEV_5400;SEASHELLS;18;50
172200;;;VEV_5500;SEASHELLS;8;50
172200;;;VEV_6000;SEASHELLS;1;50
172200;;;VEV_6500;SEASHELLS;1;50
172700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5255;50
172700;;;VEV_4000;SEASHELLS;1247;50
172700;;;VEV_4500;SEASHELLS;749;50
172700;;;VEV_5000;SEASHELLS;258;50
172700;;;VEV_5100;SEASHELLS;169;50
172700;;;VEV_5200;SEASHELLS;98;50
172700;;;VEV_5300;SEASHELLS;47;50
172700;;;VEV_5400;SEASHELLS;17;50
172700;;;VEV_5500;SEASHELLS;7;50
172700;;;VEV_6000;SEASHELLS;0;50
172700;;;VEV_6500;SEASHELLS;0;50
175100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5260;50
175100;;;VEV_4000;SEASHELLS;1268;50
175100;;;VEV_4500;SEASHELLS;765;50
175100;;;VEV_5000;SEASHELLS;265;50
175100;;;VEV_5100;SEASHELLS;174;50
175100;;;VEV_5200;SEASHELLS;102;50
175100;;;VEV_5300;SEASHELLS;49;50
175100;;;VEV_5400;SEASHELLS;18;50
175100;;;VEV_5500;SEASHELLS;8;50
175100;;;VEV_6000;SEASHELLS;1;50
175100;;;VEV_6500;SEASHELLS;1;50
177500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
177500;;;VEV_4000;SEASHELLS;1259;50
177500;;;VEV_4500;SEASHELLS;761;50
177500;;;VEV_5000;SEASHELLS;269;50
177500;;;VEV_5100;SEASHELLS;180;50
177500;;;VEV_5200;SEASHELLS;105;50
177500;;;VEV_5300;SEASHELLS;51;50
177500;;;VEV_5400;SEASHELLS;19;50
177500;;;VEV_5500;SEASHELLS;7;50
177500;;;VEV_6000;SEASHELLS;0;50
177500;;;VEV_6500;SEASHELLS;0;50
179100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5263;50
179100;;;VEV_4000;SEASHELLS;1271;50
179100;;;VEV_4500;SEASHELLS;768;50
179100;;;VEV_5000;SEASHELLS;267;50
179100;;;VEV_5100;SEASHELLS;177;50
179100;;;VEV_5200;SEASHELLS;103;50
179100;;;VEV_5300;SEASHELLS;51;50
179100;;;VEV_5400;SEASHELLS;18;50
179100;;;VEV_5500;SEASHELLS;8;50
179100;;;VEV_6000;SEASHELLS;1;50
179100;;;VEV_6500;SEASHELLS;1;50
185500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5268;50
185500;;;VEV_4000;SEASHELLS;1276;50
185500;;;VEV_4500;SEASHELLS;773;50
185500;;;VEV_5000;SEASHELLS;272;50
185500;;;VEV_5100;SEASHELLS;181;50
185500;;;VEV_5200;SEASHELLS;105;50
185500;;;VEV_5300;SEASHELLS;53;50
185500;;;VEV_5400;SEASHELLS;19;50
185500;;;VEV_5500;SEASHELLS;8;50
185500;;;VEV_6000;SEASHELLS;1;50
185500;;;VEV_6500;SEASHELLS;1;50
186900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5266;50
186900;;;VEV_4000;SEASHELLS;1259;50
186900;;;VEV_4500;SEASHELLS;761;50
186900;;;VEV_5000;SEASHELLS;269;50
186900;;;VEV_5100;SEASHELLS;180;50
186900;;;VEV_5200;SEASHELLS;105;50
186900;;;VEV_5300;SEASHELLS;52;50
186900;;;VEV_5400;SEASHELLS;19;50
186900;;;VEV_5500;SEASHELLS;7;50
186900;;;VEV_6000;SEASHELLS;0;50
186900;;;VEV_6500;SEASHELLS;0;50
187100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5269;50
187100;;;VEV_4000;SEASHELLS;1277;50
187100;;;VEV_4500;SEASHELLS;774;50
187100;;;VEV_5000;SEASHELLS;273;50
187100;;;VEV_5100;SEASHELLS;183;50
187100;;;VEV_5200;SEASHELLS;107;50
187100;;;VEV_5300;SEASHELLS;54;50
187100;;;VEV_5400;SEASHELLS;20;50
187100;;;VEV_5500;SEASHELLS;8;50
187100;;;VEV_6000;SEASHELLS;1;50
187100;;;VEV_6500;SEASHELLS;1;50
189200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
189200;;;VEV_4000;SEASHELLS;1258;50
189200;;;VEV_4500;SEASHELLS;760;50
189200;;;VEV_5000;SEASHELLS;270;50
189200;;;VEV_5100;SEASHELLS;180;50
189200;;;VEV_5200;SEASHELLS;105;50
189200;;;VEV_5300;SEASHELLS;52;50
189200;;;VEV_5400;SEASHELLS;18;50
189200;;;VEV_5500;SEASHELLS;7;50
189200;;;VEV_6000;SEASHELLS;0;50
189200;;;VEV_6500;SEASHELLS;0;50
194900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5276;50
194900;;;VEV_4000;SEASHELLS;1284;50
194900;;;VEV_4500;SEASHELLS;781;50
194900;;;VEV_5000;SEASHELLS;278;50
194900;;;VEV_5100;SEASHELLS;187;50
194900;;;VEV_5200;SEASHELLS;109;50
194900;;;VEV_5300;SEASHELLS;56;50
194900;;;VEV_5400;SEASHELLS;20;50
194900;;;VEV_5500;SEASHELLS;8;50
194900;;;VEV_6000;SEASHELLS;1;50
194900;;;VEV_6500;SEASHELLS;1;50
197000;;;VELVETFRUIT_EXTRACT;SEASHELLS;5261;50
197000;;;VEV_4000;SEASHELLS;1253;50
197000;;;VEV_4500;SEASHELLS;755;50
197000;;;VEV_5000;SEASHELLS;264;50
197000;;;VEV_5100;SEASHELLS;176;50
197000;;;VEV_5200;SEASHELLS;100;50
197000;;;VEV_5300;SEASHELLS;52;50
197000;;;VEV_5400;SEASHELLS;17;50
197000;;;VEV_5500;SEASHELLS;7;50
197000;;;VEV_6000;SEASHELLS;0;50
197000;;;VEV_6500;SEASHELLS;0;50
198600;;;VELVETFRUIT_EXTRACT;SEASHELLS;5263;50
198600;;;VEV_4000;SEASHELLS;1255;50
198600;;;VEV_4500;SEASHELLS;757;50
198600;;;VEV_5000;SEASHELLS;266;50
198600;;;VEV_5100;SEASHELLS;177;50
198600;;;VEV_5200;SEASHELLS;102;50
198600;;;VEV_5300;SEASHELLS;52;50
198600;;;VEV_5400;SEASHELLS;17;50
198600;;;VEV_5500;SEASHELLS;7;50
198600;;;VEV_6000;SEASHELLS;0;50
198600;;;VEV_6500;SEASHELLS;0;50
198900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5260;50
198900;;;VEV_4000;SEASHELLS;1252;50
198900;;;VEV_4500;SEASHELLS;754;50
198900;;;VEV_5000;SEASHELLS;263;50
198900;;;VEV_5100;SEASHELLS;175;50
198900;;;VEV_5200;SEASHELLS;100;50
198900;;;VEV_5300;SEASHELLS;51;50
198900;;;VEV_5400;SEASHELLS;17;50
198900;;;VEV_5500;SEASHELLS;7;50
198900;;;VEV_6000;SEASHELLS;0;50
198900;;;VEV_6500;SEASHELLS;0;50
199200;;;VELVETFRUIT_EXTRACT;SEASHELLS;5255;50
199200;;;VEV_4000;SEASHELLS;1247;50
199200;;;VEV_4500;SEASHELLS;749;50
199200;;;VEV_5000;SEASHELLS;258;50
199200;;;VEV_5100;SEASHELLS;171;50
199200;;;VEV_5200;SEASHELLS;97;50
199200;;;VEV_5300;SEASHELLS;50;50
199200;;;VEV_5400;SEASHELLS;16;50
199200;;;VEV_5500;SEASHELLS;7;50
199200;;;VEV_6000;SEASHELLS;0;50
199200;;;VEV_6500;SEASHELLS;0;50
202300;;;VELVETFRUIT_EXTRACT;SEASHELLS;5254;50
202300;;;VEV_4000;SEASHELLS;1246;50
202300;;;VEV_4500;SEASHELLS;748;50
202300;;;VEV_5000;SEASHELLS;257;50
202300;;;VEV_5100;SEASHELLS;170;50
202300;;;VEV_5200;SEASHELLS;98;50
202300;;;VEV_5300;SEASHELLS;49;50
202300;;;VEV_5400;SEASHELLS;17;50
202300;;;VEV_5500;SEASHELLS;7;50
202300;;;VEV_6000;SEASHELLS;0;50
202300;;;VEV_6500;SEASHELLS;0;50
204100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5260;50
204100;;;VEV_4000;SEASHELLS;1268;50
204100;;;VEV_4500;SEASHELLS;765;50
204100;;;VEV_5000;SEASHELLS;264;50
204100;;;VEV_5100;SEASHELLS;175;50
204100;;;VEV_5200;SEASHELLS;101;50
204100;;;VEV_5300;SEASHELLS;51;50
204100;;;VEV_5400;SEASHELLS;18;50
204100;;;VEV_5500;SEASHELLS;8;50
204100;;;VEV_6000;SEASHELLS;1;50
204100;;;VEV_6500;SEASHELLS;1;50
207300;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
207300;;;VEV_4000;SEASHELLS;1258;50
207300;;;VEV_4500;SEASHELLS;761;50
207300;;;VEV_5000;SEASHELLS;269;50
207300;;;VEV_5100;SEASHELLS;179;50
207300;;;VEV_5200;SEASHELLS;104;50
207300;;;VEV_5300;SEASHELLS;52;50
207300;;;VEV_5400;SEASHELLS;18;50
207300;;;VEV_5500;SEASHELLS;8;50
207300;;;VEV_6000;SEASHELLS;0;50
207300;;;VEV_6500;SEASHELLS;0;50
209600;;;VELVETFRUIT_EXTRACT;SEASHELLS;5270;50
209600;;;VEV_4000;SEASHELLS;1278;50
209600;;;VEV_4500;SEASHELLS;775;50
209600;;;VEV_5000;SEASHELLS;273;50
209600;;;VEV_5100;SEASHELLS;182;50
209600;;;VEV_5200;SEASHELLS;106;50
209600;;;VEV_5300;SEASHELLS;54;50
209600;;;VEV_5400;SEASHELLS;19;50
209600;;;VEV_5500;SEASHELLS;8;50
209600;;;VEV_6000;SEASHELLS;1;50
209600;;;VEV_6500;SEASHELLS;1;50
210600;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
210600;;;VEV_4000;SEASHELLS;1275;50
210600;;;VEV_4500;SEASHELLS;772;50
210600;;;VEV_5000;SEASHELLS;271;50
210600;;;VEV_5100;SEASHELLS;180;50
210600;;;VEV_5200;SEASHELLS;105;50
210600;;;VEV_5300;SEASHELLS;53;50
210600;;;VEV_5400;SEASHELLS;19;50
210600;;;VEV_5500;SEASHELLS;8;50
210600;;;VEV_6000;SEASHELLS;1;50
210600;;;VEV_6500;SEASHELLS;1;50
213500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5269;50
213500;;;VEV_4000;SEASHELLS;1277;50
213500;;;VEV_4500;SEASHELLS;775;50
213500;;;VEV_5000;SEASHELLS;273;50
213500;;;VEV_5100;SEASHELLS;182;50
213500;;;VEV_5200;SEASHELLS;106;50
213500;;;VEV_5300;SEASHELLS;54;50
213500;;;VEV_5400;SEASHELLS;19;50
213500;;;VEV_5500;SEASHELLS;8;50
213500;;;VEV_6000;SEASHELLS;1;50
213500;;;VEV_6500;SEASHELLS;1;50
215600;;;VELVETFRUIT_EXTRACT;SEASHELLS;5267;50
215600;;;VEV_4000;SEASHELLS;1259;50
215600;;;VEV_4500;SEASHELLS;762;50
215600;;;VEV_5000;SEASHELLS;269;50
215600;;;VEV_5100;SEASHELLS;179;50
215600;;;VEV_5200;SEASHELLS;106;50
215600;;;VEV_5300;SEASHELLS;52;50
215600;;;VEV_5400;SEASHELLS;18;50
215600;;;VEV_5500;SEASHELLS;6;50
215600;;;VEV_6000;SEASHELLS;0;50
215600;;;VEV_6500;SEASHELLS;0;50
219500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5254;50
219500;;;VEV_4000;SEASHELLS;1246;50
219500;;;VEV_4500;SEASHELLS;748;50
219500;;;VEV_5000;SEASHELLS;257;50
219500;;;VEV_5100;SEASHELLS;168;50
219500;;;VEV_5200;SEASHELLS;97;50
219500;;;VEV_5300;SEASHELLS;48;50
219500;;;VEV_5400;SEASHELLS;16;50
219500;;;VEV_5500;SEASHELLS;6;50
219500;;;VEV_6000;SEASHELLS;0;50
219500;;;VEV_6500;SEASHELLS;0;50
220800;;;VELVETFRUIT_EXTRACT;SEASHELLS;5257;50
220800;;;VEV_4000;SEASHELLS;1249;50
220800;;;VEV_4500;SEASHELLS;751;50
220800;;;VEV_5000;SEASHELLS;260;50
220800;;;VEV_5100;SEASHELLS;170;50
220800;;;VEV_5200;SEASHELLS;99;50
220800;;;VEV_5300;SEASHELLS;49;50
220800;;;VEV_5400;SEASHELLS;16;50
220800;;;VEV_5500;SEASHELLS;6;50
220800;;;VEV_6000;SEASHELLS;0;50
220800;;;VEV_6500;SEASHELLS;0;50
224900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5263;50
224900;;;VEV_4000;SEASHELLS;1271;50
224900;;;VEV_4500;SEASHELLS;768;50
224900;;;VEV_5000;SEASHELLS;268;50
224900;;;VEV_5100;SEASHELLS;175;50
224900;;;VEV_5200;SEASHELLS;101;50
224900;;;VEV_5300;SEASHELLS;52;50
224900;;;VEV_5400;SEASHELLS;18;50
224900;;;VEV_5500;SEASHELLS;8;50
224900;;;VEV_6000;SEASHELLS;1;50
224900;;;VEV_6500;SEASHELLS;1;50
227700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5260;50
227700;;;VEV_4000;SEASHELLS;1252;50
227700;;;VEV_4500;SEASHELLS;754;50
227700;;;VEV_5000;SEASHELLS;262;50
227700;;;VEV_5100;SEASHELLS;173;50
227700;;;VEV_5200;SEASHELLS;100;50
227700;;;VEV_5300;SEASHELLS;49;50
227700;;;VEV_5400;SEASHELLS;17;50
227700;;;VEV_5500;SEASHELLS;7;50
227700;;;VEV_6000;SEASHELLS;0;50
227700;;;VEV_6500;SEASHELLS;0;50
229500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5263;50
229500;;;VEV_4000;SEASHELLS;1271;50
229500;;;VEV_4500;SEASHELLS;768;50
229500;;;VEV_5000;SEASHELLS;268;50
229500;;;VEV_5100;SEASHELLS;178;50
229500;;;VEV_5200;SEASHELLS;103;50
229500;;;VEV_5300;SEASHELLS;51;50
229500;;;VEV_5400;SEASHELLS;18;50
229500;;;VEV_5500;SEASHELLS;8;50
229500;;;VEV_6000;SEASHELLS;1;50
229500;;;VEV_6500;SEASHELLS;1;50
232900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5262;50
232900;;;VEV_4000;SEASHELLS;1255;50
232900;;;VEV_4500;SEASHELLS;757;50
232900;;;VEV_5000;SEASHELLS;264;50
232900;;;VEV_5100;SEASHELLS;176;50
232900;;;VEV_5200;SEASHELLS;101;50
232900;;;VEV_5300;SEASHELLS;51;50
232900;;;VEV_5400;SEASHELLS;17;50
232900;;;VEV_5500;SEASHELLS;7;50
232900;;;VEV_6000;SEASHELLS;0;50
232900;;;VEV_6500;SEASHELLS;0;50
235800;;;VELVETFRUIT_EXTRACT;SEASHELLS;5273;50
235800;;;VEV_4000;SEASHELLS;1281;50
235800;;;VEV_4500;SEASHELLS;778;50
235800;;;VEV_5000;SEASHELLS;276;50
235800;;;VEV_5100;SEASHELLS;186;50
235800;;;VEV_5200;SEASHELLS;108;50
235800;;;VEV_5300;SEASHELLS;55;50
235800;;;VEV_5400;SEASHELLS;19;50
235800;;;VEV_5500;SEASHELLS;8;50
235800;;;VEV_6000;SEASHELLS;1;50
235800;;;VEV_6500;SEASHELLS;1;50
238100;;;VELVETFRUIT_EXTRACT;SEASHELLS;5270;50
238100;;;VEV_4000;SEASHELLS;1261;50
238100;;;VEV_4500;SEASHELLS;764;50
238100;;;VEV_5000;SEASHELLS;271;50
238100;;;VEV_5100;SEASHELLS;181;50
238100;;;VEV_5200;SEASHELLS;106;50
238100;;;VEV_5300;SEASHELLS;54;50
238100;;;VEV_5400;SEASHELLS;18;50
238100;;;VEV_5500;SEASHELLS;7;50
238100;;;VEV_6000;SEASHELLS;0;50
238100;;;VEV_6500;SEASHELLS;0;50
239700;;;VELVETFRUIT_EXTRACT;SEASHELLS;5271;50
239700;;;VEV_4000;SEASHELLS;1279;50
239700;;;VEV_4500;SEASHELLS;776;50
239700;;;VEV_5000;SEASHELLS;274;50
239700;;;VEV_5100;SEASHELLS;182;50
239700;;;VEV_5200;SEASHELLS;106;50
239700;;;VEV_5300;SEASHELLS;54;50
239700;;;VEV_5400;SEASHELLS;19;50
239700;;;VEV_5500;SEASHELLS;8;50
239700;;;VEV_6000;SEASHELLS;1;50
239700;;;VEV_6500;SEASHELLS;1;50
240500;;;VELVETFRUIT_EXTRACT;SEASHELLS;5270;50
240500;;;VEV_4000;SEASHELLS;1261;50
240500;;;VEV_4500;SEASHELLS;764;50
240500;;;VEV_5000;SEASHELLS;271;50
240500;;;VEV_5100;SEASHELLS;181;50
240500;;;VEV_5200;SEASHELLS;105;50
240500;;;VEV_5300;SEASHELLS;53;50
240500;;;VEV_5400;SEASHELLS;18;50
240500;;;VEV_5500;SEASHELLS;7;50
240500;;;VEV_6000;SEASHELLS;0;50
240500;;;VEV_6500;SEASHELLS;0;50
241400;;;VELVETFRUIT_EXTRACT;SEASHELLS;5268;50
241400;;;VEV_4000;SEASHELLS;1260;50
241400;;;VEV_4500;SEASHELLS;762;50
241400;;;VEV_5000;SEASHELLS;269;50
241400;;;VEV_5100;SEASHELLS;179;50
241400;;;VEV_5200;SEASHELLS;104;50
241400;;;VEV_5300;SEASHELLS;53;50
241400;;;VEV_5400;SEASHELLS;18;50
241400;;;VEV_5500;SEASHELLS;7;50
241400;;;VEV_6000;SEASHELLS;0;50
241400;;;VEV_6500;SEASHELLS;0;50
243900;;;VELVETFRUIT_EXTRACT;SEASHELLS;5261;50
243900;;;VEV_4000;SEASHELLS;1253;50
243900;;;VEV_4500;SEASHELLS;755;50
243900;;;VEV_5000;SEASHELLS;264;50
243900;;;VEV_5100;SEASHELLS;173;50
243900;;;VEV_5200;SEASHELLS;99;50
243900;;;VEV_5300;SEASHELLS;51;50
243900;;;VEV_5400;SEASHELLS;17;50
243900;;;VEV_5500;SEASHELLS;7;50
243900;;;VEV_6000;SEASHELLS;0;50
243900;;;VEV_6500;SEASHELLS;0;50
